"awayAST.awayBLK.awayPF.awayORB.awayDRB.awayTRB.homeAST.homeBLK.homePF.homeORB.homeDRB.homeTRB.awayFGR.homeFGR.away2PR.home2PR.away3PR.home3PR.awayFTR.homeFTR.homeAttR.awayAttR.homeScore.awayScore.win"
"227","227 19.8888888888889 4.66666666666667 21.2222222222222 10.3333333333333 36 46.3333333333333 24 6.22222222222222 18.7777777777778 10.7777777777778 34 44.7777777777778 0.444420427954476 0.449412624358165 0.469472332492968 0.485516959498763 0.346148789482123 0.356503591987463 0.813903899868812 0.64784313785015 0.3656575905302 0.358061397128675 68 72 TRUE"
"228","228 19.7777777777778 5 21.6666666666667 10.8888888888889 36.4444444444444 47.3333333333333 23.1111111111111 6.66666666666667 18.5555555555556 12 36.6666666666667 48.6666666666667 0.423542291753759 0.437508899363245 0.446965209985845 0.469186993168797 0.331333974667308 0.34912429618312 0.788651374616287 0.639024795698475 0.361247845717072 0.34820750654084 75 72 FALSE"
"229","229 20.5555555555556 5.33333333333333 21.5555555555556 11.4444444444444 37.1111111111111 48.5555555555556 23.7777777777778 6.66666666666667 19.6666666666667 12 38 50 0.413509651830771 0.430729582811261 0.439782269469571 0.461331801911966 0.325124824340511 0.344679851738675 0.766087272052184 0.642584419395398 0.356336750135117 0.341052327367312 77 61 FALSE"
"230","230 20.2222222222222 5.33333333333333 21.1111111111111 11.5555555555556 36.4444444444444 48 23.8888888888889 6.88888888888889 20 12.6666666666667 36.3333333333333 49 0.420921296885437 0.432405067820079 0.452518231237791 0.463770941819137 0.320371407822388 0.348648105706929 0.764997947433448 0.636809827599301 0.35245959474281 0.342053328368313 64 54 TRUE"
"231","231 20.5555555555556 5.22222222222222 20.4444444444444 12 36.2222222222222 48.2222222222222 23.2222222222222 6.55555555555556 19.1111111111111 13 36.6666666666667 49.6666666666667 0.414100212478146 0.42677674503057 0.442417221136781 0.460054196905209 0.323257410708391 0.338020086383258 0.783516465951966 0.664587605377079 0.347198150847917 0.336406197721182 73 78 TRUE"
"232","232 21.4444444444444 5.55555555555556 20.5555555555556 11.2222222222222 35.7777777777778 47 23.3333333333333 5.33333333333333 19 12.7777777777778 36.7777777777778 49.5555555555556 0.421394388986684 0.425239440873307 0.446287190177029 0.449152072209981 0.34302906205899 0.358522731885903 0.793587620850708 0.693543834333308 0.348948252598019 0.343612499045131 64 70 TRUE"
"233","233 22 4.77777777777778 20.4444444444444 10.5555555555556 34.6666666666667 45.2222222222222 23 5.55555555555556 17.7777777777778 11.3333333333333 37.5555555555556 48.8888888888889 0.424273143484738 0.430833846467712 0.444969577328032 0.457094730094521 0.360004370700965 0.3553481287113 0.781803109066196 0.716714788538745 0.35104883443282 0.346291980623695 85 66 TRUE"
"234","234 22.2222222222222 4.88888888888889 21.2222222222222 10.2222222222222 34.1111111111111 44.3333333333333 23.7777777777778 6.11111111111111 18.8888888888889 11.3333333333333 37.7777777777778 49.1111111111111 0.421110400595968 0.432838658015427 0.436580846717079 0.463277722297251 0.366787996431959 0.351981125344297 0.764775245289106 0.742640714464671 0.348932432316418 0.339686240684622 85 68 TRUE"
"235","235 22 5.44444444444444 20.1111111111111 10.4444444444444 33.5555555555556 44 24.2222222222222 6.44444444444444 18.2222222222222 11.6666666666667 39 50.6666666666667 0.416868619047717 0.431270030564446 0.436939625764383 0.460016599539272 0.350658964173895 0.351981125344297 0.751751232265093 0.76167723350119 0.346386759959424 0.338892309844819 78 70 TRUE"
"236","236 22.1111111111111 5.22222222222222 20.7777777777778 10.8888888888889 33.4444444444444 44.3333333333333 24.5555555555556 6.88888888888889 17.7777777777778 11.8888888888889 38.6666666666667 50.5555555555556 0.417394227164085 0.431832426065282 0.438547812898886 0.461157472555145 0.3559499694649 0.352642501005672 0.782615429795957 0.787603159427116 0.34598770044563 0.337929888427852 74 66 TRUE"
"237","237 22.2222222222222 4.88888888888889 20.5555555555556 10 33.4444444444444 43.4444444444444 24.5555555555556 6.44444444444444 17.7777777777778 11.2222222222222 37.4444444444444 48.6666666666667 0.421167100206907 0.435984213075705 0.44701984768671 0.466832502423724 0.348152698509734 0.355093481397829 0.780450927631455 0.777206798153562 0.34808413650433 0.336807553972185 77 74 FALSE"
"238","238 22.7777777777778 5 22.4444444444444 10.6666666666667 34.3333333333333 45 23.6666666666667 6.88888888888889 19.5555555555556 12.1111111111111 37.6666666666667 49.7777777777778 0.425154052001035 0.436088249696596 0.448614744018448 0.469241799475878 0.346124300943811 0.340346006650354 0.765668318935803 0.799668254825545 0.349141923555857 0.342909404627595 65 75 FALSE"
"239","239 24 5.11111111111111 22.8888888888889 10.3333333333333 35.3333333333333 45.6666666666667 23.4444444444444 6.22222222222222 19.6666666666667 11 37.7777777777778 48.7777777777778 0.428414921566252 0.431055011330024 0.455433916131738 0.465512669888625 0.328150444734661 0.335055001359349 0.771387273184169 0.808310230134187 0.346696224440491 0.345704652705862 92 72 TRUE"
"240","240 23.7777777777778 5.33333333333333 23.3333333333333 9.33333333333333 34.5555555555556 43.8888888888889 25 6.55555555555556 20.7777777777778 10.8888888888889 37.4444444444444 48.3333333333333 0.44116904507987 0.448891910608225 0.479002939700762 0.482873780999736 0.294739411323628 0.35457190957191 0.765600236147132 0.773588007911964 0.359836386165559 0.35356258135587 78 85 FALSE"
"241","241 24.2222222222222 4.88888888888889 21.7777777777778 10.1111111111111 34.6666666666667 44.7777777777778 26.2222222222222 7.33333333333333 19.6666666666667 11.6666666666667 36.1111111111111 47.7777777777778 0.443465178337118 0.450088701033902 0.482403398983574 0.485900045645191 0.292692627697897 0.349382654382654 0.7650528907722 0.752608986932943 0.36081248541752 0.353003953346262 78 73 TRUE"
"242","242 23.8888888888889 4.77777777777778 21.4444444444444 10.7777777777778 34.5555555555556 45.3333333333333 26.8888888888889 7.77777777777778 20.2222222222222 12.1111111111111 35.7777777777778 47.8888888888889 0.44150739828945 0.454165722352303 0.482940600165416 0.491879379210731 0.284359294364563 0.347266252266252 0.753689254408564 0.734729038018512 0.366970504180581 0.354451455894682 76 72 TRUE"
"243","243 24.2222222222222 4.77777777777778 21.7777777777778 10.4444444444444 34.2222222222222 44.6666666666667 26.5555555555556 7.44444444444444 19.3333333333333 11.3333333333333 36.3333333333333 47.6666666666667 0.444124616242452 0.461456058665627 0.487838299116324 0.499995629432245 0.2678786989366 0.342908953791307 0.730268775105732 0.729438032727506 0.373668691729832 0.359286172656004 66 62 TRUE"
"244","244 24.1111111111111 4.66666666666667 22.2222222222222 11.2222222222222 34.5555555555556 45.7777777777778 25.1111111111111 7.66666666666667 19.7777777777778 11.7777777777778 35.8888888888889 47.6666666666667 0.44061348521003 0.453050525909889 0.483102415691916 0.488920829141758 0.263805710992644 0.339541950424303 0.741308661145618 0.730229422407785 0.364657694635419 0.353704310829691 78 70 TRUE"
"245","245 24.2222222222222 4.77777777777778 22.3333333333333 10.1111111111111 34.1111111111111 44.2222222222222 24.6666666666667 6.88888888888889 19.6666666666667 11.5555555555556 36.3333333333333 47.8888888888889 0.439628502990878 0.457656089065384 0.476620934210434 0.497397136331301 0.282324229511162 0.341658352540705 0.717916848280121 0.713033655212018 0.365766825156314 0.350171852751778 77 73 TRUE"
"246","246 23 5 22.8888888888889 10.7777777777778 33.5555555555556 44.3333333333333 25.2222222222222 7.22222222222222 19.8888888888889 12.1111111111111 36.7777777777778 48.8888888888889 0.433850168265175 0.459540873987105 0.466724397998108 0.492124682952255 0.288172182727537 0.369436130318483 0.739392105049495 0.725899152288041 0.370608079559911 0.349049518296111 80 79 TRUE"
"247","247 22.7777777777778 5 21 9.33333333333333 30.8888888888889 40.2222222222222 26.3333333333333 7.33333333333333 18.6666666666667 11.2222222222222 34.8888888888889 46.1111111111111 0.443031687389248 0.474547259683146 0.471041563460785 0.514072765667929 0.301965286175812 0.36640582728818 0.76213767670811 0.698842875231764 0.377861260481187 0.348135342371476 94 89 TRUE"
"248","248 22.6666666666667 4.77777777777778 20.7777777777778 10.4444444444444 29.4444444444444 39.8888888888889 26.4444444444444 8.22222222222222 17.6666666666667 11.3333333333333 35.4444444444444 46.7777777777778 0.440362842073344 0.490542866040198 0.465531607540432 0.532621742276116 0.315854175064701 0.369190566915025 0.728407517977951 0.721065097453986 0.392280178101104 0.350543644951305 74 63 TRUE"
"249","249 22.3333333333333 4.44444444444444 20.7777777777778 11.4444444444444 30.1111111111111 41.5555555555556 25.2222222222222 7.77777777777778 17.2222222222222 11.3333333333333 35.8888888888889 47.2222222222222 0.429412470363478 0.479213942088754 0.453954650757996 0.519890260794634 0.320982380192906 0.361311779036237 0.727460548280982 0.750068365427842 0.384656953372617 0.343347091962673 74 83 FALSE"
"250","250 22.8888888888889 4.77777777777778 21.8888888888889 11.2222222222222 29.4444444444444 40.6666666666667 23.6666666666667 7.55555555555556 17.3333333333333 10.7777777777778 36.3333333333333 47.1111111111111 0.432457101067683 0.475560776252352 0.457678374481719 0.512220837502514 0.323760157970684 0.368304786029244 0.732222453042886 0.7848895113601 0.380506250946052 0.346955828904743 81 77 TRUE"
"251","251 23.1111111111111 4.33333333333333 22.7777777777778 11.5555555555556 28.7777777777778 40.3333333333333 23.2222222222222 6.77777777777778 17.7777777777778 10.4444444444444 35.5555555555556 46 0.435759354369937 0.47929002274022 0.456392614275998 0.532422857704534 0.342714406336697 0.351902669627128 0.751666897487331 0.786838829098891 0.377238277089843 0.341097243046157 82 65 TRUE"
"252","252 22 4.11111111111111 21.6666666666667 12.6666666666667 29.1111111111111 41.7777777777778 23.8888888888889 7 18.1111111111111 11.2222222222222 35.2222222222222 46.4444444444444 0.427358270359097 0.480867911490393 0.444194616548384 0.53848346376514 0.358707672329963 0.343377520437017 0.783470440160439 0.770244312504374 0.383238502239004 0.338745631738237 61 59 FALSE"
"253","253 22.2222222222222 4 21.1111111111111 11.6666666666667 29.7777777777778 41.4444444444444 24 6.11111111111111 18.1111111111111 11 34.7777777777778 45.7777777777778 0.428265724874799 0.473115973505897 0.444194616548384 0.53592273798229 0.363758177380468 0.318036389832729 0.79354669288375 0.776005629376802 0.381279534412397 0.343470297753226 82 75 TRUE"
"254","254 21.7777777777778 4.44444444444444 20.7777777777778 12.3333333333333 29.4444444444444 41.7777777777778 23.6666666666667 6.44444444444444 19 11 33.4444444444444 44.4444444444444 0.435677665579273 0.4763692968769 0.457038105198324 0.536358467829784 0.347885161507453 0.321901124132245 0.79184890001448 0.7972271614679 0.383479100163365 0.347650948992701 63 87 FALSE"
"255","255 24.2222222222222 4.66666666666667 19.8888888888889 12.4444444444444 30.7777777777778 43.2222222222222 22.2222222222222 5.88888888888889 18.7777777777778 11.2222222222222 32.6666666666667 43.8888888888889 0.453151906737725 0.466500015831149 0.481322462816015 0.539659595043955 0.354464108875874 0.258012235243357 0.779103801975265 0.796301235541974 0.374867938812106 0.362022789323243 64 67 TRUE"
"256","256 24.2222222222222 5.22222222222222 20.2222222222222 12.8888888888889 33.1111111111111 46 20.7777777777778 5 17.7777777777778 10.8888888888889 34 44.8888888888889 0.442631224984166 0.45330729947455 0.478054488959806 0.523789869597115 0.33417425380341 0.258012235243357 0.782049929921393 0.810731249971988 0.367380016106792 0.35880103857674 83 73 TRUE"
"257","257 24.2222222222222 5.11111111111111 20.7777777777778 11.8888888888889 33.5555555555556 45.4444444444444 21.1111111111111 4.22222222222222 18.5555555555556 11.4444444444444 33.2222222222222 44.6666666666667 0.446755096755097 0.447907422814352 0.486832418736368 0.517743413658418 0.320285364914521 0.268198992458976 0.820007141791648 0.771842361083099 0.362802623179884 0.35994669426785 68 61 FALSE"
"258","258 24.6666666666667 5.11111111111111 20.3333333333333 10.8888888888889 34 44.8888888888889 20.5555555555556 4 18.5555555555556 11.4444444444444 32.6666666666667 44.1111111111111 0.457827015234423 0.446000051226129 0.497555061231654 0.519066164981169 0.321872666501823 0.253608644535295 0.812579928482082 0.763672426442576 0.361478558300705 0.368650397971554 82 69 TRUE"
"259","259 23.1111111111111 4.55555555555556 19.2222222222222 10.8888888888889 33.4444444444444 44.3333333333333 21.2222222222222 3.88888888888889 19.1111111111111 11.4444444444444 32.2222222222222 43.6666666666667 0.455806813214221 0.457840351565455 0.496187539864133 0.537344662820983 0.302428222057378 0.252598543525194 0.789503005405159 0.759299998459037 0.36979299518657 0.363487659475482 63 65 TRUE"
"260","260 22.5555555555556 4.88888888888889 18.7777777777778 11 34 45 20.8888888888889 4.11111111111111 19.3333333333333 11.4444444444444 32 43.4444444444444 0.45313587304328 0.449809162481634 0.499005162814952 0.522227504846682 0.277918418135809 0.251363975623959 0.776010941913095 0.779572902942468 0.366525021330361 0.36346877908277 92 81 TRUE"
"261","261 24.8888888888889 5.11111111111111 19 10.1111111111111 33.5555555555556 43.6666666666667 20 3.55555555555556 19.6666666666667 10.8888888888889 31.5555555555556 42.4444444444444 0.472580317487725 0.446688063854917 0.528939206447626 0.509133602863891 0.257765912689186 0.27849143753403 0.763837028869617 0.794580117949683 0.361682949821623 0.376670099214783 74 76 FALSE"
"262","262 25.3333333333333 4.77777777777778 19.8888888888889 10.4444444444444 33.1111111111111 43.5555555555556 20.4444444444444 4 20 10.7777777777778 30.3333333333333 41.1111111111111 0.485567330474738 0.455525273157243 0.541902169410589 0.517888279095138 0.269649453984492 0.304989975545726 0.759814907200436 0.779983168058616 0.364994505466984 0.382562355107039 73 91 FALSE"
"263","263 26.1111111111111 4.77777777777778 19.1111111111111 10.3333333333333 34 44.3333333333333 20.4444444444444 3.66666666666667 19.2222222222222 10.6666666666667 31 41.6666666666667 0.486022171280456 0.448395980793991 0.541241916628095 0.509554945761805 0.289610973946012 0.296363336484304 0.777497105527796 0.766698143904026 0.359079211000287 0.383496061923099 89 81 TRUE"
"264","264 24.3333333333333 4.55555555555556 19.3333333333333 10.2222222222222 33 43.2222222222222 22.4444444444444 3.88888888888889 20.3333333333333 10.1111111111111 31.5555555555556 41.6666666666667 0.475522437096511 0.464632539933776 0.526603468656314 0.518718004924864 0.27880850481021 0.33941889203986 0.786974229710803 0.750957403163286 0.373331298241451 0.375324302226294 76 81 TRUE"
"265","265 24.2222222222222 4.22222222222222 19.7777777777778 10.3333333333333 31.7777777777778 42.1111111111111 22.3333333333333 4.22222222222222 21.3333333333333 10.3333333333333 30.8888888888889 41.2222222222222 0.472608314182388 0.470723116303458 0.514765400095556 0.521728529110252 0.301662462446776 0.354233706854675 0.807176249912823 0.752400404606287 0.375217129026364 0.369410825724582 97 81 TRUE"
"266","266 22.5555555555556 4.44444444444444 19.3333333333333 11.3333333333333 31.4444444444444 42.7777777777778 22.3333333333333 4.66666666666667 21.6666666666667 9.88888888888889 30.7777777777778 40.6666666666667 0.469749464549345 0.476428010502165 0.509863439311243 0.514001836900801 0.310921721706035 0.390830575370049 0.779801048624578 0.787015789221672 0.385103419811532 0.371097957600393 87 86 TRUE"
"267","267 23 4.55555555555556 20.1111111111111 11.8888888888889 29.7777777777778 41.6666666666667 22.6666666666667 5.11111111111111 22.1111111111111 10 29.5555555555556 39.5555555555556 0.474550561943035 0.485830862552076 0.50729814080378 0.524763203594371 0.353778864563178 0.402701420574228 0.785544760250643 0.797699549905432 0.391802032170521 0.37151322134899 89 79 TRUE"
"268","268 23.2222222222222 4.77777777777778 21.1111111111111 11.4444444444444 30.6666666666667 42.1111111111111 22.8888888888889 4.77777777777778 22.2222222222222 9.66666666666667 31 40.6666666666667 0.469612290338097 0.482906885943889 0.502859210558398 0.520942188008649 0.367270928055242 0.396904319124952 0.789818264524147 0.797699549905432 0.390895002692063 0.36992992809903 86 76 FALSE"
"269","269 24.1111111111111 4.88888888888889 20.8888888888889 10.5555555555556 31 41.5555555555556 23.5555555555556 4.66666666666667 22.5555555555556 9.55555555555556 31.6666666666667 41.2222222222222 0.476556734782541 0.487710561800196 0.508621086564839 0.518515486333827 0.376530187314501 0.413365224474746 0.799606624312507 0.79542034762623 0.39398142244515 0.378029616572551 73 79 FALSE"
"270","270 22.3333333333333 5.22222222222222 20.4444444444444 10.5555555555556 32.5555555555556 43.1111111111111 24.6666666666667 5.11111111111111 22.2222222222222 9.88888888888889 33.4444444444444 43.3333333333333 0.461199135804253 0.478254297024782 0.490102568046321 0.51028503365893 0.376841422919854 0.397436708546231 0.805697159291931 0.802298654504537 0.389586486586039 0.368417004825939 99 74 TRUE"
"271","271 21.7777777777778 5.22222222222222 19.6666666666667 12 32.3333333333333 44.3333333333333 26.2222222222222 5.11111111111111 22.6666666666667 9.55555555555556 34.6666666666667 44.2222222222222 0.446897388169172 0.488042062318166 0.477471280041898 0.524716314435099 0.358370266341281 0.39936572089191 0.789758143352915 0.831710419210419 0.4014377679791 0.35898939539833 98 81 TRUE"
"272","272 21.7777777777778 5 20.5555555555556 12.4444444444444 31.5555555555556 44 26.5555555555556 5.44444444444444 22.8888888888889 9.33333333333333 34 43.3333333333333 0.44745081515938 0.496510042767093 0.478820807707216 0.528404324479041 0.349952757923772 0.424497996024185 0.76541951901429 0.837265974765975 0.404927094744289 0.357091368427979 83 75 TRUE"
"273","273 21.7777777777778 4.55555555555556 21.4444444444444 12.4444444444444 31 43.4444444444444 26.1111111111111 5.22222222222222 22.2222222222222 9.44444444444444 34.3333333333333 43.7777777777778 0.444170889465661 0.489795283908602 0.481995410881819 0.520965403247017 0.347659988964337 0.423505932532121 0.761497950386839 0.8532790466614 0.390010859423979 0.347715902505035 82 75 TRUE"
"274","274 21.4444444444444 4.55555555555556 20.7777777777778 11.7777777777778 31.7777777777778 43.5555555555556 26.4444444444444 5.44444444444444 21.4444444444444 8.88888888888889 34.8888888888889 43.7777777777778 0.452411630206402 0.486212025853799 0.496472996787976 0.514559817333234 0.330281071585419 0.430913339939529 0.74760906149795 0.857480727333669 0.390277180791218 0.354827342468861 73 69 TRUE"
"275","275 22.6666666666667 4.66666666666667 20.6666666666667 11.8888888888889 32.1111111111111 44 27 5.88888888888889 21.1111111111111 8.66666666666667 35.7777777777778 44.4444444444444 0.444993719562685 0.479882911929749 0.485057471673821 0.517949055628133 0.336453911091592 0.399334392571108 0.745430412260478 0.839532009384951 0.378250135390049 0.346117603570443 81 84 FALSE"
"276","276 23.2222222222222 4.88888888888889 19.6666666666667 11.6666666666667 33.1111111111111 44.7777777777778 27.6666666666667 5.77777777777778 20.2222222222222 8 36.4444444444444 44.4444444444444 0.446825221394187 0.478414340962267 0.487554617792542 0.515124196871071 0.331515639486654 0.398927392164107 0.739033105863171 0.834403804256745 0.374696177119109 0.350805584659604 73 69 FALSE"
"277","277 23.5555555555556 5.22222222222222 19.7777777777778 11.3333333333333 32.8888888888889 44.2222222222222 26.4444444444444 6.33333333333333 20.4444444444444 9 35.8888888888889 44.8888888888889 0.447715258718333 0.470477833025759 0.486865342909719 0.512065267496352 0.332838390809405 0.384971407193629 0.753074619904685 0.824126026478968 0.366287768710701 0.350480909334928 76 78 TRUE"
"278","278 23.2222222222222 5.11111111111111 19.6666666666667 11.2222222222222 32.1111111111111 43.3333333333333 26.4444444444444 6.22222222222222 20.6666666666667 10.3333333333333 36.2222222222222 46.5555555555556 0.441101502104576 0.465674157169452 0.481205591086284 0.509238756775104 0.323579131550146 0.378739778739779 0.764185731015796 0.818997821350762 0.361159937467384 0.342417979148105 78 90 FALSE"
"279","279 24.4444444444444 5.22222222222222 20 11.1111111111111 30.6666666666667 41.7777777777778 25.2222222222222 6.44444444444444 20.6666666666667 12.2222222222222 34.4444444444444 46.6666666666667 0.455168021270658 0.468463755278199 0.492316702197395 0.515411596281277 0.350034158005173 0.365608465608466 0.759672256968272 0.811061313414255 0.362807088969514 0.350808246438048 79 74 TRUE"
"280","280 24.7777777777778 5.22222222222222 20.1111111111111 9.88888888888889 30.3333333333333 40.2222222222222 24.3333333333333 6.66666666666667 19.5555555555556 13.1111111111111 34.3333333333333 47.4444444444444 0.46487229919199 0.464160623554555 0.505660240914068 0.499688325841026 0.347963764630431 0.376410934744268 0.770483067779083 0.811061313414255 0.360431769214932 0.360037796844069 88 78 TRUE"
"281","281 25.3333333333333 5.11111111111111 19.2222222222222 9.44444444444444 29.8888888888889 39.3333333333333 25.1111111111111 6.77777777777778 19.5555555555556 13.5555555555556 34.4444444444444 48 0.467441602775493 0.469342133909701 0.505412501535894 0.518487088283856 0.354276895943563 0.353741713799185 0.779080951376967 0.793600995953937 0.367292077799379 0.364829473766894 79 67 TRUE"
"282","282 25.3333333333333 5.22222222222222 17.7777777777778 9.88888888888889 29.4444444444444 39.3333333333333 24.6666666666667 7 18.5555555555556 13.4444444444444 33.3333333333333 46.7777777777778 0.467961368732308 0.472875889183963 0.500704403607457 0.526872239970308 0.358627278071723 0.341210385478383 0.766117988414004 0.786173782644371 0.377032736599772 0.371716341315437 82 81 TRUE"
"283","283 25.4444444444444 4.77777777777778 17.7777777777778 10.8888888888889 29.2222222222222 40.1111111111111 25.5555555555556 7 18.4444444444444 14 32.5555555555556 46.5555555555556 0.464299752570691 0.472319655294396 0.499255758091015 0.521261405254995 0.363480407062783 0.352321496589494 0.759173543969559 0.767134282786457 0.376306346492851 0.369822192946611 73 92 FALSE"
"284","284 25.8888888888889 4.88888888888889 17.4444444444444 10.4444444444444 30.2222222222222 40.6666666666667 24.8888888888889 6.33333333333333 17.7777777777778 14 31.4444444444444 45.4444444444444 0.477814972982464 0.468254614643989 0.510671283205171 0.5115758706638 0.382492752741795 0.359960385478383 0.768759600614439 0.762901478553652 0.377846500508252 0.382002245903363 89 85 FALSE"
"285","285 26.2222222222222 4.44444444444444 18.4444444444444 10.3333333333333 30.2222222222222 40.5555555555556 26 5.88888888888889 18.6666666666667 14.6666666666667 31.4444444444444 46.1111111111111 0.479455693373184 0.471683969925197 0.522608660895973 0.513923288504176 0.354952391868101 0.367440772269115 0.802092933947773 0.751307275655102 0.382817082776461 0.383406937573542 71 80 FALSE"
"286","286 26.2222222222222 5 17.3333333333333 10.4444444444444 31.2222222222222 41.6666666666667 26.7777777777778 5.66666666666667 17.8888888888889 14.8888888888889 31.6666666666667 46.5555555555556 0.478710899331536 0.466392964634191 0.52600033095431 0.49694308699639 0.343167880083589 0.388203959698969 0.806061187916027 0.752788757136583 0.38444583016792 0.386849526730417 77 68 TRUE"
"287","287 26.2222222222222 4.66666666666667 17.3333333333333 10.8888888888889 30.5555555555556 41.4444444444444 25.7777777777778 5.88888888888889 16.2222222222222 14 31 45 0.478995542021242 0.478251314211839 0.52366606391416 0.509906049959353 0.358868363175376 0.393687365182374 0.776431558286397 0.73153271848924 0.392978268767734 0.387505049509833 65 70 FALSE"
"288","288 24.6666666666667 4 16.8888888888889 10.8888888888889 31.8888888888889 42.7777777777778 25.6666666666667 6.11111111111111 16.6666666666667 12.2222222222222 32.3333333333333 44.5555555555556 0.463181358675554 0.472291718252243 0.500650190898287 0.498442205162175 0.361513865820879 0.411465142960152 0.755769530034236 0.743172930129452 0.386139009269758 0.375947392562105 86 78 FALSE"
"289","289 25.5555555555556 4.33333333333333 16.5555555555556 10.2222222222222 32.6666666666667 42.8888888888889 26.6666666666667 5.77777777777778 18.1111111111111 11.4444444444444 32.6666666666667 44.1111111111111 0.468349317331885 0.47347375134917 0.500501547271383 0.508142381529018 0.382055415774194 0.398634455129464 0.753300394231767 0.729284041240563 0.380808726258965 0.373805669582895 76 83 FALSE"
"290","290 25 4.33333333333333 16.8888888888889 10.4444444444444 33.3333333333333 43.7777777777778 25.3333333333333 5.55555555555556 18.5555555555556 11.8888888888889 32.7777777777778 44.6666666666667 0.462140167005088 0.457787476839366 0.488001206104866 0.483749290959457 0.398589807308585 0.395704547534242 0.744190477863786 0.758384570341092 0.367243436831606 0.368145804109945 79 82 TRUE"
"291","291 25.2222222222222 4.44444444444444 17.3333333333333 10.1111111111111 33.8888888888889 44 24.7777777777778 5.55555555555556 19.6666666666667 12.1111111111111 32.8888888888889 45 0.465113299846531 0.453558388200165 0.481081397056559 0.479195556897526 0.418445774386774 0.396172383791552 0.747276897616872 0.767523579480101 0.36287926761652 0.368103492186445 72 75 FALSE"
"292","292 25.3333333333333 5 17.2222222222222 10 32.5555555555556 42.5555555555556 23.7777777777778 5.22222222222222 20.1111111111111 12.1111111111111 32.5555555555556 44.6666666666667 0.468841053574285 0.45905289369467 0.479039010912955 0.492610624417071 0.426698058501128 0.382283494902663 0.741443564283539 0.793825243462925 0.366569017122444 0.373345832124748 86 73 TRUE"
